,index,사고일시,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,가해운전자 차종,가해운전자 상해정도,피해운전자 차종,피해운전자 상해정도
1304,4927,2019년 7월 3일 12시,서울특별시 송파구 풍납동,중상사고,0,1,0,1,승용,상해없음,이륜,중상
1305,4930,2019년 7월 3일 15시,서울특별시 강북구 수유동,중상사고,0,1,1,0,승용,경상,이륜,중상
1306,4933,2019년 7월 3일 17시,서울특별시 종로구 세종로,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1307,4934,2019년 7월 3일 17시,서울특별시 서대문구 홍제동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1308,4935,2019년 7월 3일 17시,서울특별시 노원구 하계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1309,4937,2019년 7월 3일 18시,서울특별시 송파구 삼전동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1310,4939,2019년 7월 3일 19시,서울특별시 광진구 자양동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
1311,4940,2019년 7월 3일 20시,서울특별시 강남구 세곡동,중상사고,0,1,0,0,이륜,기타불명,자전거,중상
1312,4947,2019년 7월 4일 07시,서울특별시 중랑구 면목동,중상사고,0,1,1,0,이륜,중상,승용,경상
1313,4953,2019년 7월 4일 12시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
1314,4961,2019년 7월 4일 18시,서울특별시 관악구 신림동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
1315,4965,2019년 7월 4일 23시,서울특별시 구로구 구로동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
1316,4970,2019년 7월 5일 06시,서울특별시 서대문구 봉원동,중상사고,0,1,0,0,이륜,중상,건설기계,상해없음
1317,4975,2019년 7월 5일 12시,서울특별시 강북구 수유동,중상사고,0,1,0,0,자전거,중상,이륜,상해없음
1318,4979,2019년 7월 5일 17시,서울특별시 성동구 마장동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1319,4980,2019년 7월 5일 17시,서울특별시 성동구 마장동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1320,4981,2019년 7월 5일 19시,서울특별시 성북구 동소문동6가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1321,4983,2019년 7월 5일 19시,서울특별시 양천구 신정동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1322,4993,2019년 7월 6일 00시,서울특별시 용산구 서빙고동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1323,4995,2019년 7월 6일 06시,서울특별시 서초구 반포동,중상사고,0,1,0,0,이륜,중상,,
1324,4999,2019년 7월 6일 10시,서울특별시 동작구 상도동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1325,5001,2019년 7월 6일 12시,서울특별시 양천구 신월동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
1326,5002,2019년 7월 6일 13시,서울특별시 중구 저동2가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1327,5004,2019년 7월 6일 14시,서울특별시 성동구 성수동2가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1328,5007,2019년 7월 6일 19시,서울특별시 강동구 성내동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1329,5008,2019년 7월 6일 21시,서울특별시 성북구 길음동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1330,5015,2019년 7월 7일 04시,서울특별시 성동구 행당동,중상사고,0,1,0,0,이륜,상해없음,,
1331,5016,2019년 7월 7일 05시,서울특별시 마포구 연남동,중상사고,0,1,0,0,이륜,중상,,
1332,5018,2019년 7월 7일 06시,서울특별시 광진구 자양동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1333,5027,2019년 7월 7일 12시,서울특별시 마포구 신공덕동,중상사고,0,1,0,0,이륜,기타불명,이륜,중상
1334,5029,2019년 7월 7일 14시,서울특별시 강서구 방화동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1335,5030,2019년 7월 7일 17시,서울특별시 광진구 자양동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1336,5032,2019년 7월 7일 18시,서울특별시 서초구 반포동,중상사고,0,4,4,1,이륜,상해없음,승합,경상
1337,5037,2019년 7월 7일 23시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1338,5038,2019년 7월 8일 01시,서울특별시 금천구 독산동,중상사고,0,2,0,0,승용,상해없음,이륜,중상
1339,5042,2019년 7월 8일 07시,서울특별시 동작구 대방동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1340,5051,2019년 7월 8일 18시,서울특별시 송파구 오금동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1341,5053,2019년 7월 8일 19시,서울특별시 금천구 독산동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1342,5056,2019년 7월 8일 20시,서울특별시 구로구 개봉동,중상사고,0,1,0,0,이륜,기타불명,이륜,중상
1343,5057,2019년 7월 8일 21시,서울특별시 강동구 천호동,중상사고,0,2,0,0,승합,상해없음,이륜,중상
1344,5058,2019년 7월 8일 22시,서울특별시 동대문구 이문동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1345,5059,2019년 7월 8일 22시,서울특별시 서초구 반포동,중상사고,0,1,0,1,이륜,중상,승용,부상신고
1346,5060,2019년 7월 8일 23시,서울특별시 중구 을지로2가,중상사고,0,1,1,0,화물,상해없음,이륜,경상
1347,5063,2019년 7월 9일 00시,서울특별시 노원구 공릉동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
1348,5067,2019년 7월 9일 04시,서울특별시 중랑구 망우동,중상사고,0,1,0,0,이륜,기타불명,승용,상해없음
1349,5080,2019년 7월 9일 16시,서울특별시 서초구 방배동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1350,5083,2019년 7월 9일 18시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1351,5085,2019년 7월 9일 21시,서울특별시 영등포구 대림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1352,5087,2019년 7월 9일 23시,서울특별시 중구 수표동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1353,5088,2019년 7월 9일 23시,서울특별시 강북구 수유동,중상사고,0,1,1,0,승용,상해없음,이륜,중상
1354,5090,2019년 7월 10일 01시,서울특별시 양천구 신정동,중상사고,0,1,0,0,자전거,상해없음,이륜,중상
1355,5100,2019년 7월 10일 16시,서울특별시 중구 을지로5가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1356,5102,2019년 7월 10일 17시,서울특별시 동작구 노량진동,중상사고,0,2,0,0,이륜,중상,보행자,중상
1357,5104,2019년 7월 10일 18시,서울특별시 용산구 원효로3가,중상사고,0,1,0,0,이륜,중상,승용,상해없음
1358,5106,2019년 7월 10일 18시,서울특별시 구로구 항동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
1359,5108,2019년 7월 10일 20시,서울특별시 중구 신당동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
1360,5116,2019년 7월 10일 23시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1361,5125,2019년 7월 11일 07시,서울특별시 강북구 미아동,중상사고,0,1,2,0,화물,상해없음,이륜,경상
1362,5133,2019년 7월 11일 10시,서울특별시 노원구 월계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1363,5134,2019년 7월 11일 10시,서울특별시 서초구 서초동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1364,5136,2019년 7월 11일 13시,서울특별시 종로구 세종로,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1365,5137,2019년 7월 11일 13시,서울특별시 노원구 중계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1366,5142,2019년 7월 11일 18시,서울특별시 동대문구 전농동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
1367,5143,2019년 7월 11일 19시,서울특별시 강남구 청담동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
1368,5144,2019년 7월 11일 19시,서울특별시 송파구 잠실동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1369,5155,2019년 7월 12일 08시,서울특별시 구로구 구로동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1370,5160,2019년 7월 12일 11시,서울특별시 중랑구 상봉동,중상사고,0,1,0,0,건설기계,상해없음,이륜,중상
1371,5161,2019년 7월 12일 12시,서울특별시 성북구 안암동5가,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1372,5164,2019년 7월 12일 15시,서울특별시 광진구 중곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1373,5165,2019년 7월 12일 15시,서울특별시 강서구 방화동,중상사고,0,1,1,0,이륜,경상,보행자,중상
1374,5166,2019년 7월 12일 16시,서울특별시 도봉구 방학동,중상사고,0,1,1,0,이륜,중상,승용,경상
1375,5167,2019년 7월 12일 16시,서울특별시 서초구 방배동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1376,5168,2019년 7월 12일 17시,서울특별시 성북구 보문동7가,중상사고,0,1,1,0,이륜,경상,이륜,중상
1377,5171,2019년 7월 12일 18시,서울특별시 서대문구 홍은동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
1378,5173,2019년 7월 12일 18시,서울특별시 동작구 사당동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1379,5177,2019년 7월 12일 18시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
1380,5181,2019년 7월 12일 22시,서울특별시 송파구 장지동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1381,5186,2019년 7월 13일 05시,서울특별시 금천구 독산동,중상사고,0,2,0,0,이륜,중상,승용,상해없음
1382,5188,2019년 7월 13일 07시,서울특별시 중랑구 면목동,사망사고,1,0,0,0,이륜,사망,,
1383,5193,2019년 7월 13일 11시,서울특별시 마포구 합정동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1384,5194,2019년 7월 13일 11시,서울특별시 양천구 신정동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
1385,5195,2019년 7월 13일 12시,서울특별시 성동구 행당동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1386,5196,2019년 7월 13일 12시,서울특별시 노원구 상계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1387,5198,2019년 7월 13일 13시,서울특별시 양천구 신정동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
1388,5200,2019년 7월 13일 16시,서울특별시 관악구 신림동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1389,5201,2019년 7월 13일 16시,서울특별시 강남구 논현동,중상사고,0,3,0,0,승용,상해없음,이륜,중상
1390,5203,2019년 7월 13일 16시,서울특별시 은평구 역촌동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1391,5208,2019년 7월 14일 01시,서울특별시 동작구 상도동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
1392,5209,2019년 7월 14일 04시,서울특별시 관악구 봉천동,중상사고,0,2,0,0,이륜,중상,보행자,중상
1393,5213,2019년 7월 14일 11시,서울특별시 구로구 오류동,중상사고,0,1,1,0,이륜,경상,승용,중상
1394,5214,2019년 7월 14일 12시,서울특별시 강서구 등촌동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1395,5216,2019년 7월 14일 18시,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
1396,5217,2019년 7월 14일 19시,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1397,5218,2019년 7월 14일 21시,서울특별시 중랑구 묵동,중상사고,0,2,0,0,승용,상해없음,이륜,중상
1398,5221,2019년 7월 14일 23시,서울특별시 영등포구 대림동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1399,5222,2019년 7월 15일 00시,서울특별시 강남구 논현동,중상사고,0,3,0,0,승용,상해없음,이륜,중상
1400,5228,2019년 7월 15일 09시,서울특별시 강남구 신사동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1401,5229,2019년 7월 15일 10시,서울특별시 중구 신당동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
1402,5231,2019년 7월 15일 12시,서울특별시 중구 쌍림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1403,5235,2019년 7월 15일 13시,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
1404,5237,2019년 7월 15일 17시,서울특별시 강북구 미아동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1405,5239,2019년 7월 15일 19시,서울특별시 금천구 독산동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
1406,5246,2019년 7월 16일 09시,서울특별시 강북구 수유동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1407,5247,2019년 7월 16일 09시,서울특별시 동대문구 청량리동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
1408,5251,2019년 7월 16일 12시,서울특별시 용산구 갈월동,중상사고,0,1,2,0,이륜,경상,승용,경상
1409,5253,2019년 7월 16일 13시,서울특별시 금천구 시흥동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1410,5254,2019년 7월 16일 13시,서울특별시 중랑구 상봉동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
1411,5258,2019년 7월 16일 17시,서울특별시 강남구 삼성동,중상사고,0,1,1,0,이륜,경상,승용,상해없음
1412,5260,2019년 7월 16일 19시,서울특별시 서초구 서초동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
1413,5261,2019년 7월 16일 21시,서울특별시 강북구 미아동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1414,5262,2019년 7월 16일 21시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
1415,5264,2019년 7월 16일 22시,서울특별시 구로구 항동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
1416,5275,2019년 7월 17일 10시,서울특별시 중랑구 묵동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1417,5277,2019년 7월 17일 12시,서울특별시 서대문구 홍제동,중상사고,0,1,1,0,승용,상해없음,이륜,중상
1418,5278,2019년 7월 17일 12시,서울특별시 영등포구 영등포동1가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1419,5287,2019년 7월 17일 19시,서울특별시 동대문구 전농동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1420,5289,2019년 7월 17일 22시,서울특별시 양천구 신월동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1421,5290,2019년 7월 17일 23시,서울특별시 영등포구 당산동,중상사고,0,1,0,0,이륜,중상,,
1422,5293,2019년 7월 18일 05시,서울특별시 강동구 길동,중상사고,0,1,1,0,이륜,중상,승용,경상
1423,5299,2019년 7월 18일 14시,서울특별시 서초구 양재동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
1424,5300,2019년 7월 18일 16시,서울특별시 서초구 양재동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1425,5303,2019년 7월 18일 18시,서울특별시 구로구 구로동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1426,5305,2019년 7월 18일 19시,서울특별시 관악구 신림동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
1427,5308,2019년 7월 18일 20시,서울특별시 은평구 역촌동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1428,5312,2019년 7월 19일 00시,서울특별시 서대문구 대현동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1429,5314,2019년 7월 19일 02시,서울특별시 구로구 개봉동,중상사고,0,1,0,0,이륜,상해없음,승용,중상
1430,5315,2019년 7월 19일 04시,서울특별시 강남구 논현동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1431,5320,2019년 7월 19일 09시,서울특별시 관악구 신림동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
1432,5333,2019년 7월 19일 17시,서울특별시 성동구 하왕십리동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
1433,5336,2019년 7월 19일 19시,서울특별시 송파구 풍납동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
1434,5337,2019년 7월 19일 20시,서울특별시 동대문구 회기동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
1435,5345,2019년 7월 20일 04시,서울특별시 구로구 오류동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
1436,5348,2019년 7월 20일 06시,서울특별시 성북구 안암동5가,중상사고,0,2,0,0,이륜,상해없음,이륜,중상
