,자치구,행정동,사망자수,중상자수,경상자수
2702,금천구,시흥동,0,1,0
2703,마포구,서교동,0,1,0
2704,도봉구,쌍문동,0,1,0
2705,성북구,장위동,0,1,0
2706,금천구,가산동,0,1,0
2707,마포구,서교동,0,1,0
2708,강서구,등촌동,0,1,0
2709,강서구,가양동,0,1,0
2710,성북구,안암동5가,0,1,0
2711,송파구,송파동,0,1,0
2712,송파구,가락동,0,1,0
2713,금천구,독산동,0,1,0
2714,송파구,송파동,0,1,0
2715,금천구,독산동,0,1,0
2716,중랑구,상봉동,0,1,0
2717,도봉구,도봉동,0,1,0
2718,동대문구,이문동,0,1,0
2719,강남구,대치동,0,1,0
2720,종로구,행촌동,0,1,0
2721,도봉구,방학동,0,1,0
2722,서초구,반포동,1,0,0
2723,동대문구,전농동,0,1,0
2724,서대문구,홍은동,0,1,0
2725,중랑구,망우동,0,1,0
2726,동작구,상도동,0,1,0
2727,중랑구,망우동,0,1,0
2728,영등포구,대림동,0,1,0
2729,관악구,신림동,0,1,0
2730,동작구,상도동,0,1,0
2731,성북구,종암동,0,1,0
2732,은평구,녹번동,0,3,0
2733,종로구,예지동,0,1,1
2734,영등포구,문래동3가,0,1,0
2735,동대문구,답십리동,0,1,0
2736,동대문구,장안동,0,1,0
2737,도봉구,창동,0,1,0
2738,강북구,수유동,0,1,0
2739,구로구,구로동,0,1,0
2740,강남구,개포동,0,1,0
2741,중랑구,면목동,0,1,0
2742,강남구,역삼동,0,1,4
2743,성북구,하월곡동,0,1,0
2744,서초구,서초동,0,1,0
2745,서대문구,북가좌동,0,1,0
2746,마포구,동교동,0,1,0
2747,성북구,길음동,0,1,0
2748,동대문구,용두동,0,1,0
2749,중랑구,상봉동,0,1,0
2750,양천구,목동,0,1,0
2751,관악구,봉천동,0,1,0
2752,강남구,삼성동,0,1,0
2753,중구,필동2가,0,1,0
2754,영등포구,양평동6가,0,1,0
2755,구로구,개봉동,0,1,1
2756,마포구,구수동,0,1,0
2757,서대문구,북가좌동,0,1,0
2758,동대문구,전농동,0,1,0
2759,동작구,상도동,0,1,2
2760,영등포구,여의도동,0,1,0
2761,도봉구,방학동,0,1,0
2762,강서구,공항동,0,1,0
2763,금천구,가산동,0,1,1
2764,강남구,논현동,0,1,0
2765,관악구,신림동,0,1,0
2766,양천구,신월동,0,1,0
2767,중구,신당동,0,1,0
2768,마포구,상암동,0,1,1
2769,강서구,마곡동,0,1,0
2770,강서구,내발산동,0,1,0
2771,관악구,신림동,0,1,0
2772,영등포구,여의도동,0,1,1
2773,중랑구,상봉동,0,1,1
2774,구로구,가리봉동,0,1,0
2775,구로구,신도림동,0,1,0
2776,중구,신당동,0,1,0
2777,송파구,신천동,0,1,0
2778,도봉구,창동,0,1,0
2779,광진구,군자동,0,1,0
2780,성북구,석관동,0,1,0
2781,서초구,반포동,0,1,0
2782,성북구,정릉동,0,1,0
2783,강남구,삼성동,0,1,0
2784,강서구,등촌동,0,1,0
2785,성동구,성수동2가,0,1,0
2786,송파구,삼전동,0,1,1
2787,강동구,고덕동,0,1,0
2788,관악구,신림동,0,1,0
2789,은평구,대조동,0,2,0
2790,종로구,창신동,0,1,0
2791,성동구,하왕십리동,0,1,0
2792,중랑구,상봉동,0,1,0
2793,강서구,화곡동,0,1,0
2794,동대문구,용두동,0,1,0
2795,송파구,잠실동,0,1,0
2796,송파구,잠실동,0,1,0
2797,종로구,낙원동,0,1,0
2798,강서구,공항동,0,1,0
2799,송파구,잠실동,0,1,0
2800,금천구,시흥동,0,1,0
2801,용산구,남영동,0,1,0
2802,종로구,명륜2가,0,1,0
2803,영등포구,여의도동,1,0,0
2804,동대문구,휘경동,0,1,0
2805,강북구,번동,0,1,0
2806,서초구,반포동,0,1,1
2807,강남구,대치동,1,0,1
2808,강북구,수유동,0,1,0
2809,성북구,안암동5가,0,1,0
2810,영등포구,문래동1가,0,1,0
2811,송파구,잠실동,0,1,0
2812,강남구,논현동,0,1,0
2813,양천구,신정동,0,1,0
2814,동작구,사당동,0,1,0
2815,영등포구,여의도동,0,1,0
2816,강서구,염창동,0,1,0
2817,동작구,상도동,0,1,0
2818,금천구,시흥동,0,1,0
2819,송파구,문정동,0,1,1
2820,중랑구,상봉동,0,1,0
2821,서초구,양재동,0,1,0
2822,도봉구,창동,0,2,0
2823,성동구,성수동1가,0,1,0
2824,용산구,원효로1가,0,1,0
2825,노원구,상계동,0,1,0
2826,중랑구,면목동,0,1,0
2827,서대문구,홍제동,0,1,0
2828,동작구,신대방동,0,1,0
2829,영등포구,문래동4가,0,1,1
2830,성동구,마장동,0,1,1
2831,송파구,삼전동,0,1,0
2832,구로구,구로동,0,1,0
2833,구로구,천왕동,0,1,0
2834,송파구,신천동,0,1,0
2835,관악구,신림동,0,1,0
2836,광진구,구의동,0,1,0
2837,도봉구,쌍문동,0,1,0
2838,성동구,홍익동,0,1,0
2839,영등포구,영등포동7가,0,1,0
2840,강동구,길동,0,1,0
2841,송파구,잠실동,0,1,0
2842,강남구,자곡동,0,1,0
2843,강북구,수유동,0,1,0
2844,도봉구,방학동,0,1,0
2845,동작구,대방동,0,1,0
2846,강남구,청담동,0,1,0
2847,용산구,한강로3가,0,1,0
2848,관악구,봉천동,0,1,0
2849,노원구,중계동,0,1,0
2850,광진구,구의동,0,1,0
2851,용산구,서빙고동,0,1,0
2852,중랑구,중화동,0,1,0
2853,관악구,신림동,0,1,0
2854,성동구,행당동,0,1,0
2855,종로구,창신동,0,1,0
2856,관악구,봉천동,0,2,0
2857,용산구,한남동,0,1,0
2858,용산구,보광동,0,1,0
2859,강북구,수유동,0,1,0
2860,서대문구,북가좌동,0,1,0
2861,도봉구,쌍문동,0,1,1
2862,중랑구,면목동,0,1,0
2863,송파구,잠실동,0,1,1
2864,관악구,신림동,0,1,0
2865,송파구,문정동,0,1,1
2866,서초구,서초동,0,1,0
2867,영등포구,당산동,0,1,0
2868,마포구,서교동,0,1,0
2869,마포구,상암동,0,1,0
2870,송파구,잠실동,0,1,0
2871,서대문구,남가좌동,0,1,0
2872,영등포구,영등포동6가,0,1,0
2873,서대문구,연희동,0,1,0
2874,강남구,논현동,0,1,0
2875,서초구,반포동,0,1,0
2876,서대문구,남가좌동,0,1,0
2877,양천구,신정동,0,1,0
2878,성북구,돈암동,0,1,1
2879,강서구,마곡동,0,1,0
2880,양천구,신정동,0,1,1
2881,강서구,염창동,0,2,0
2882,동작구,상도동,0,1,0
2883,영등포구,당산동2가,0,1,0
2884,구로구,구로동,0,1,0
2885,구로구,구로동,0,1,1
2886,동작구,노량진동,0,1,0
2887,관악구,봉천동,0,1,0
2888,서초구,서초동,0,1,0
2889,송파구,방이동,0,1,0
2890,구로구,개봉동,0,1,0
2891,종로구,경운동,0,1,0
2892,구로구,개봉동,0,1,0
2893,성동구,행당동,0,1,0
2894,중구,신당동,0,1,1
2895,동대문구,청량리동,0,1,0
2896,영등포구,양평동4가,1,0,0
2897,동작구,상도동,0,1,0
2898,송파구,잠실동,0,1,0
2899,동대문구,전농동,0,1,0
2900,강남구,수서동,0,1,0
2901,강동구,둔촌동,0,1,0
2902,강동구,암사동,0,1,5
2903,강남구,도곡동,0,1,0
2904,종로구,사직동,0,1,2
2905,동대문구,답십리동,0,1,0
2906,동작구,사당동,0,1,0
2907,종로구,청운동,0,1,1
2908,중랑구,중화동,0,1,0
2909,중구,신당동,0,1,0
2910,강북구,수유동,0,1,0
2911,영등포구,여의도동,0,1,0
2912,종로구,창신동,0,1,0
2913,강남구,역삼동,0,1,0
2914,금천구,독산동,0,1,0
2915,관악구,신림동,0,1,0
2916,금천구,시흥동,0,1,0
2917,동대문구,이문동,0,1,0
2918,은평구,녹번동,0,1,0
2919,서초구,서초동,0,1,0
2920,서초구,반포동,0,1,0
2921,마포구,성산동,0,1,0
2922,마포구,공덕동,0,1,0
2923,서초구,잠원동,0,1,1
2924,강남구,역삼동,0,1,0
2925,강남구,도곡동,0,1,0
2926,강남구,개포동,0,1,0
2927,강북구,수유동,0,1,1
2928,강서구,화곡동,0,1,0
2929,강남구,청담동,0,1,0
2930,중랑구,면목동,0,1,0
2931,성동구,마장동,0,1,0
2932,강서구,마곡동,0,1,0
2933,구로구,구로동,0,1,0
2934,중랑구,중화동,0,1,0
2935,동작구,상도1동,0,1,0
2936,중랑구,중화동,0,1,0
2937,강남구,논현동,0,1,0
2938,서초구,반포동,0,1,1
2939,중구,을지로6가,0,1,0
2940,구로구,가리봉동,0,1,0
2941,금천구,시흥동,0,1,0
2942,은평구,녹번동,0,1,0
2943,중랑구,중화동,0,1,0
2944,송파구,삼전동,0,1,1
2945,강남구,역삼동,0,1,1
2946,관악구,봉천동,0,1,1
2947,양천구,목동,1,0,0
2948,서대문구,창천동,0,1,0
2949,중구,흥인동,0,1,0
2950,도봉구,방학동,0,1,0
2951,성북구,정릉동,0,1,0
2952,강북구,미아동,0,1,0
2953,서초구,방배동,0,1,0
2954,강남구,개포동,0,1,0
2955,강동구,암사동,0,1,0
2956,강북구,미아동,0,1,0
2957,강남구,수서동,0,1,0
2958,강북구,미아동,0,1,1
2959,종로구,홍지동,0,1,0
2960,송파구,문정동,0,1,0
2961,강동구,천호동,0,1,0
2962,동작구,상도동,0,2,0
2963,양천구,신월동,0,1,0
2964,강남구,역삼동,0,1,0
2965,구로구,신도림동,0,1,0
2966,노원구,월계동,0,1,0
2967,성동구,하왕십리동,0,2,1
2968,강북구,수유동,0,1,0
2969,노원구,중계동,0,1,0
2970,성동구,용답동,0,1,0
2971,중구,신당동,0,1,0
2972,강동구,길동,0,1,0
2973,동대문구,전농동,0,1,0
2974,성동구,행당동,0,1,0
2975,서대문구,신촌동,0,1,0
2976,관악구,봉천동,0,1,2
2977,강서구,내발산동,0,2,0
2978,성북구,장위동,0,1,0
2979,강서구,화곡동,0,1,0
2980,종로구,통의동,0,1,0
2981,영등포구,문래동6가,0,1,0
2982,강남구,압구정동,1,0,0
2983,종로구,숭인동,0,1,0
2984,마포구,서교동,0,1,0
2985,은평구,진관동,0,1,0
2986,강북구,미아동,0,1,0
2987,강서구,화곡동,0,1,0
2988,영등포구,여의도동,0,1,0
2989,영등포구,신길동,0,1,0
2990,강북구,미아동,0,1,0
2991,강동구,상일동,0,1,0
2992,양천구,신월동,0,1,1
2993,성북구,돈암동,0,1,0
2994,동작구,사당동,0,2,0
2995,동작구,흑석동,0,1,0
2996,서초구,서초동,0,1,0
2997,강남구,대치동,0,1,0
2998,성북구,하월곡동,1,2,1
2999,강남구,청담동,1,0,1
3000,강남구,신사동,0,2,0
3001,영등포구,신길동,0,1,0
3002,강북구,수유동,0,1,0
3003,강동구,강일동,0,1,0
3004,구로구,구로동,0,1,1
3005,중랑구,상봉동,0,1,0
3006,성북구,돈암동,0,1,0
3007,동대문구,장안동,0,1,0
3008,영등포구,여의도동,0,1,0
3009,중랑구,묵동,0,1,0
3010,중랑구,면목동,0,1,0
3011,송파구,석촌동,0,1,0
3012,중랑구,상봉동,0,1,0
3013,동작구,흑석동,0,1,0
3014,강남구,청담동,0,1,0
3015,서초구,반포동,0,1,0
3016,중랑구,면목동,0,1,1
3017,도봉구,방학동,0,1,0
3018,중랑구,신내동,0,1,0
3019,강남구,청담동,0,1,0
3020,도봉구,창동,0,1,0
3021,용산구,서빙고동,1,0,0
3022,양천구,신정동,1,0,0
3023,중랑구,면목동,0,1,0
3024,성북구,하월곡동,0,1,0
3025,성북구,장위동,0,1,0
3026,도봉구,쌍문동,0,1,0
3027,마포구,염리동,0,1,0
3028,성북구,정릉동,0,1,0
3029,강남구,논현동,0,1,0
3030,노원구,월계동,0,1,0
3031,동대문구,제기동,0,1,0
3032,동작구,상도동,0,1,1
3033,구로구,오류동,0,1,0
3034,강동구,길동,0,1,1
3035,영등포구,양평동1가,0,1,2
3036,노원구,상계동,0,1,0
3037,영등포구,당산동1가,0,1,0
3038,송파구,가락동,0,1,0
3039,중랑구,묵동,0,1,0
3040,중랑구,면목동,0,1,0
3041,강남구,대치동,0,1,0
3042,영등포구,도림동,0,1,0
3043,강서구,화곡동,0,1,0
3044,송파구,송파동,0,1,0
3045,영등포구,여의도동,0,1,0
3046,성북구,삼선동4가,0,1,0
3047,강남구,논현동,0,1,0
3048,영등포구,당산동1가,0,1,0
3049,성동구,행당동,0,1,0
3050,강서구,화곡동,0,1,0
3051,금천구,독산동,0,1,2
3052,중랑구,망우동,0,1,1
3053,서초구,방배동,0,1,0
3054,성북구,장위동,0,1,0
3055,성북구,동선동1가,0,1,0
3056,노원구,공릉동,0,1,0
3057,도봉구,방학동,0,1,0
3058,중랑구,묵동,0,1,0
3059,관악구,신림동,0,1,0
3060,광진구,화양동,0,1,0
3061,강남구,논현동,0,1,0
3062,노원구,월계동,0,1,0
3063,동대문구,전농동,0,1,0
3064,송파구,마천동,0,1,0
3065,양천구,신정동,0,1,0
3066,영등포구,문래동6가,0,1,0
3067,용산구,한남동,0,1,0
3068,도봉구,창동,0,1,0
3069,강남구,일원동,0,1,0
3070,강서구,등촌동,0,1,0
3071,은평구,녹번동,0,1,0
3072,성동구,송정동,0,1,0
3073,관악구,남현동,0,1,0
3074,종로구,종로5가,1,0,0
3075,송파구,잠실동,0,1,0
3076,양천구,목동,0,1,0
3077,광진구,중곡동,0,1,0
3078,강남구,신사동,0,1,0
3079,영등포구,여의도동,0,1,0
3080,용산구,이태원동,0,1,0
3081,동대문구,전농동,0,1,0
3082,강동구,성내동,0,1,0
3083,강동구,명일동,0,1,0
3084,송파구,석촌동,0,1,0
3085,중구,황학동,0,1,0
3086,구로구,구로동,0,1,0
3087,강남구,역삼동,0,1,0
3088,성북구,안암동4가,0,1,0
3089,강서구,가양동,0,1,0
3090,서초구,방배동,0,1,0
3091,서초구,방배동,0,1,0
3092,송파구,송파동,0,1,0
3093,동대문구,휘경동,0,1,0
3094,강남구,도곡동,0,1,1
3095,성북구,동선동3가,0,1,0
3096,송파구,문정동,0,1,1
3097,마포구,서교동,0,1,2
3098,구로구,구로동,0,1,0
3099,송파구,삼전동,0,1,0
3100,서초구,서초동,0,1,0
3101,강남구,세곡동,0,1,0
3102,강서구,마곡동,0,1,0
3103,중구,신당동,0,1,0
3104,구로구,가리봉동,1,0,0
3105,금천구,가산동,0,2,1
3106,서초구,서초동,0,1,0
3107,강서구,화곡동,0,1,0
3108,은평구,응암동,0,1,0
3109,동대문구,이문동,0,1,0
3110,은평구,역촌동,0,1,1
3111,동대문구,전농동,0,1,0
3112,강남구,삼성동,0,1,0
3113,동작구,노량진동,0,1,0
3114,성북구,정릉동,0,1,0
3115,강남구,압구정동,0,1,1
3116,강남구,신사동,0,1,0
3117,양천구,신정동,0,1,0
3118,양천구,신정동,0,1,0
3119,관악구,봉천동,0,1,0
3120,영등포구,영등포동4가,0,1,0
3121,영등포구,양평동6가,1,0,0
3122,노원구,상계동,0,1,0
3123,서초구,서초동,0,1,0
3124,관악구,봉천동,0,1,1
3125,용산구,한남동,1,0,0
3126,송파구,삼전동,0,1,0
3127,양천구,신정동,0,1,0
3128,종로구,신영동,0,1,0
3129,구로구,개봉동,0,1,0
3130,노원구,월계동,0,1,0
3131,종로구,종로2가,0,1,0
3132,금천구,독산동,0,1,0
3133,관악구,신림동,0,1,0
3134,영등포구,문래동1가,0,1,1
3135,강서구,마곡동,0,1,0
3136,강동구,천호동,0,1,0
3137,성북구,하월곡동,0,1,1
3138,강남구,신사동,0,1,0
3139,송파구,방이동,0,1,0
3140,구로구,구로동,0,1,0
3141,강남구,도곡동,0,1,0
3142,강북구,수유동,0,1,0
3143,강동구,천호동,0,1,0
3144,중구,신당동,0,1,0
3145,송파구,신천동,0,1,0
3146,강북구,수유동,0,1,0
3147,구로구,구로동,0,1,0
3148,서대문구,신촌동,0,2,0
3149,동작구,상도동,0,1,0
3150,양천구,신월동,0,1,0
3151,용산구,한남동,0,1,0
3152,금천구,독산동,0,1,0
3153,송파구,방이동,0,1,0
3154,송파구,오금동,0,1,0
3155,구로구,오류동,0,1,0
3156,강남구,역삼동,0,1,0
3157,광진구,구의동,0,1,0
3158,강남구,대치동,0,1,0
3159,동대문구,청량리동,0,1,0
3160,동작구,상도1동,0,1,0
3161,광진구,중곡동,0,1,0
3162,금천구,독산동,0,1,0
3163,동작구,상도동,0,1,0
3164,관악구,봉천동,0,1,0
3165,중랑구,면목동,0,1,1
3166,강북구,수유동,0,1,0
3167,용산구,한강로3가,1,0,0
3168,강남구,일원동,0,1,0
3169,성북구,돈암동,0,1,0
3170,강동구,길동,0,1,0
3171,서대문구,북가좌동,0,1,0
3172,중랑구,면목동,0,1,0
3173,동대문구,답십리동,0,1,1
3174,영등포구,당산동3가,0,1,0
3175,관악구,신림동,0,1,0
3176,용산구,청파동2가,0,1,0
3177,노원구,상계동,0,1,0
3178,관악구,봉천동,0,1,0
3179,서초구,서초동,0,1,0
3180,강남구,논현동,0,1,0
3181,강동구,성내동,0,1,0
3182,강북구,수유동,0,1,0
3183,강남구,청담동,0,1,0
3184,송파구,가락동,0,1,0
3185,영등포구,신길동,0,1,0
3186,성북구,장위동,1,0,0
3187,마포구,구수동,0,1,0
3188,강서구,내발산동,0,1,0
3189,양천구,목동,0,2,0
3190,노원구,공릉동,0,1,0
3191,송파구,문정동,0,1,0
3192,광진구,화양동,0,1,0
3193,강북구,수유동,0,1,1
3194,강북구,미아동,0,1,0
3195,성동구,성수동2가,0,1,0
3196,송파구,송파동,0,1,0
3197,성동구,사근동,0,1,0
3198,강북구,미아동,0,1,0
3199,금천구,시흥동,0,1,1
3200,성동구,하왕십리동,0,1,0
3201,강남구,도곡동,0,1,0
3202,동대문구,제기동,0,3,0
3203,관악구,신림동,0,1,0
3204,강서구,마곡동,0,1,0
3205,강동구,고덕동,0,1,0
3206,강동구,천호동,0,1,0
3207,송파구,송파동,0,1,0
3208,강남구,논현동,0,1,0
3209,강서구,마곡동,0,1,0
3210,노원구,상계동,0,1,0
3211,양천구,신월동,0,1,0
3212,강동구,명일동,0,1,0
3213,강동구,성내동,0,1,0
3214,관악구,신림동,0,1,2
3215,강남구,논현동,0,1,0
3216,성북구,정릉동,0,1,0
3217,은평구,구산동,0,1,0
3218,양천구,신월동,0,1,0
3219,강남구,대치동,0,1,0
3220,강서구,화곡동,0,1,0
3221,용산구,동빙고동,0,1,0
3222,도봉구,창동,0,1,0
3223,강남구,삼성동,0,1,0
3224,종로구,창신동,0,1,0
3225,영등포구,당산동6가,0,1,0
3226,성북구,삼선동5가,0,1,0
3227,동작구,사당동,0,1,0
3228,광진구,중곡동,0,1,0
3229,관악구,봉천동,0,1,0
3230,강서구,마곡동,0,1,0
3231,성동구,성수동1가,0,1,0
3232,관악구,봉천동,0,1,0
3233,노원구,상계동,0,1,0
3234,서초구,서초동,0,1,0
3235,마포구,아현동,0,1,0
3236,영등포구,양평동5가,0,1,0
3237,강북구,수유동,0,1,0
3238,성북구,정릉동,0,1,0
3239,동작구,상도동,0,1,0
3240,마포구,상암동,0,1,0
3241,은평구,역촌동,0,1,0
3242,양천구,신월동,0,1,0
3243,서대문구,창천동,0,1,1
3244,서초구,양재동,0,1,0
3245,동대문구,전농동,0,1,1
3246,강남구,역삼동,0,1,0
3247,중랑구,면목동,0,1,0
3248,관악구,봉천동,0,1,0
3249,서초구,서초동,0,1,0
3250,구로구,구로동,0,1,1
3251,광진구,자양동,0,1,0
3252,은평구,역촌동,0,1,0
3253,성동구,마장동,0,1,0
3254,강서구,화곡동,0,1,0
3255,영등포구,당산동4가,0,1,0
3256,송파구,방이동,0,1,0
3257,강서구,등촌동,0,1,0
3258,관악구,봉천동,0,2,0
3259,강서구,마곡동,0,2,1
3260,관악구,봉천동,0,1,0
3261,관악구,봉천동,0,1,1
3262,강남구,대치동,0,1,0
3263,강남구,일원동,0,2,0
3264,강서구,염창동,0,1,0
3265,송파구,문정동,0,1,1
3266,강서구,화곡동,0,1,0
3267,구로구,구로동,0,1,1
3268,용산구,청파동3가,0,1,0
3269,성북구,돈암동,0,1,0
3270,광진구,능동,0,1,0
3271,마포구,염리동,0,1,0
3272,관악구,신림동,0,1,0
3273,노원구,공릉동,0,1,1
3274,중구,태평로1가,0,1,0
3275,마포구,서교동,0,1,1
3276,은평구,갈현동,0,1,0
3277,강남구,역삼동,1,0,0
3278,서초구,양재동,0,1,0
3279,마포구,연남동,0,1,0
3280,금천구,가산동,0,1,0
3281,강동구,천호동,0,1,0
3282,동대문구,이문동,0,1,0
3283,중랑구,망우동,0,1,4
3284,서대문구,홍제동,0,1,0
3285,강남구,개포동,0,1,0
3286,영등포구,대림동,0,1,0
3287,양천구,신정동,0,1,0
3288,동작구,상도동,0,1,0
3289,광진구,구의동,0,1,0
3290,용산구,청파동1가,1,0,0
3291,강서구,등촌동,0,1,0
3292,송파구,풍납동,0,1,0
3293,중랑구,상봉동,0,1,0
3294,성동구,성수동1가,0,1,0
3295,영등포구,여의도동,0,1,0
3296,금천구,독산동,0,1,0
3297,서초구,반포동,0,1,0
3298,강북구,수유동,0,1,0
3299,은평구,녹번동,0,1,3
3300,강남구,대치동,0,1,0
3301,서초구,양재동,0,2,0
3302,동대문구,답십리동,0,1,0
3303,양천구,신정동,0,1,0
3304,노원구,상계동,0,1,0
3305,용산구,원효로1가,0,1,0
3306,성동구,행당동,0,1,0
3307,영등포구,여의도동,0,1,0
3308,중랑구,묵동,0,1,0
3309,중랑구,상봉동,0,1,0
3310,동대문구,장안동,0,2,0
3311,영등포구,여의도동,0,1,0
3312,강남구,대치동,0,1,0
3313,금천구,시흥동,0,1,0
3314,강동구,고덕동,0,1,1
3315,송파구,송파동,0,1,0
3316,동대문구,장안동,0,1,0
3317,성동구,금호동1가,0,1,1
3318,구로구,구로동,0,1,0
3319,중구,을지로5가,0,1,0
3320,중구,신당동,0,1,0
3321,성북구,종암동,0,1,0
3322,도봉구,쌍문동,0,1,2
3323,동작구,상도동,0,1,0
3324,동대문구,답십리동,0,1,1
3325,광진구,중곡동,0,1,0
3326,마포구,공덕동,0,1,0
3327,광진구,자양동,0,1,0
